finding_id	selected_order	closure_id	severity	source_anchor	route	entrypoint	environment_probe	command	literal_output	exit_status	red_result	disposition	revisit_trigger	evidence_path	evidence_sha256	report_path	report_sha256	prior_disposition	correction_reason	revalidation_status	revalidation_batch
I09-037	423	187-R2-I09	P2	Scripts/smoke/mcap/phase34_attachment_mcap.py@f92d8b30501b7d92ca71d5672674c2c55236a0ae:520-539; Scripts/smoke/replay/phase139_e2e_integration_smoke.py@dd34ae9705694b799ace8fdf247ee40440994b6f:509-513; Scripts/smoke/replay/phase139_e2e_integration_smoke.py@dd34ae9705694b799ace8fdf247ee40440994b6f:533-582; Scripts/smoke/replay/phase139b_remote_data_loader_acceptance.py@3ba9b80ced76baf32458f0a6e09e2aaa1017c3df:334-381; Scripts/smoke/replay/phase139c_dataloader_cursor_acceptance.py@9101003856331729d890238c28066af4392556e7:101-103; Scripts/smoke/replay/phase139c_dataloader_cursor_acceptance.py@9101003856331729d890238c28066af4392556e7:168-201; Scripts/smoke/replay/phase139d_unity_cursor_bridge_acceptance.py@4db9afd9de2afe0faa39c80fc2d8dd20f440b78e:205-217; Scripts/smoke/replay/phase139d_unity_cursor_bridge_acceptance.py@4db9afd9de2afe0faa39c80fc2d8dd20f440b78e:241-262; Scripts/smoke/websocket/phase185_foxrun_messagepack_probe.py@834331e487e16d2cd9e6e8a8b8310d5ec95871d3:961-989; current_primary_sha256=cea037285d713cc918f2aa07993c6e8788567c93193ac2832f368a6ea9090c68	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only mcap-conformance	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i09-owner-revalidation.jsonl	40b97784680d7fb2af7414f37962b52663c61a285f0ef6f1f008f2d86e984fcc	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I09.md	fc4bae6c17dc3f80b806f9a6b271df6bda4976724b55d41ba4705bc66d49f713	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I10-002	424	187-R2-I10	P2	Scripts/smoke/ros2/phase181_custom_ros2_peer.py@cf2b503be24d91d9b875d56c7d962a0c631c2c56:98-144; Scripts/smoke/ros2/phase181_custom_ros2_peer.py@cf2b503be24d91d9b875d56c7d962a0c631c2c56:309-416; Scripts/smoke/ros2/phase181_custom_ros2_peer.py@cf2b503be24d91d9b875d56c7d962a0c631c2c56:1132-1237; Scripts/smoke/ros2/phase181_custom_ros2_matrix_profiles.py@cf31604b508f238fc5ae5dd549afac67360e7ae0:239-274; Scripts/smoke/ros2/regression_checks/test_phase181_custom_ros2_peer.py@9d42a607859e27984c3ccecdadd36036e746da54:300-349; current_primary_sha256=399c109a5134e6a418a170872875d80a39c5fa31ced5a2c1e701aa0121f592de	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only phase181-ros2-regression; python -B Scripts/release/run_ci.py --only phase184-acceptance-tooling; python -B Scripts/release/run_ci.py --only phase186-bridge-tooling	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i10-owner-revalidation.jsonl	3e7243ad356bf9574d7cafa347a99f224369b830fe82dbfa9e60dffff48dd136	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I10-003	425	187-R2-I10	P2	Scripts/smoke/ros2/phase181_custom_ros2_peer.py@cf2b503be24d91d9b875d56c7d962a0c631c2c56:309-416; Scripts/smoke/ros2/regression_checks/test_phase181_custom_ros2_peer.py@9d42a607859e27984c3ccecdadd36036e746da54:1069-1166; current_primary_sha256=399c109a5134e6a418a170872875d80a39c5fa31ced5a2c1e701aa0121f592de	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only phase181-ros2-regression; python -B Scripts/release/run_ci.py --only phase184-acceptance-tooling; python -B Scripts/release/run_ci.py --only phase186-bridge-tooling	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i10-owner-revalidation.jsonl	3e7243ad356bf9574d7cafa347a99f224369b830fe82dbfa9e60dffff48dd136	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I10-004	426	187-R2-I10	P2	Scripts/smoke/ros2/phase179_zenoh_topology.py@3f772a94f4edfd0729ada2e483e3c8439ec895bd:218-269; Scripts/smoke/ros2/phase179_foxrun_ros2_matrix_profiles.py@700550642037a8dcff28b74569aaee2f8a571531:864-877; Scripts/smoke/ros2/phase181_custom_ros2_matrix_profiles.py@cf31604b508f238fc5ae5dd549afac67360e7ae0:294-315; Scripts/smoke/ros2/phase179_foxrun_ros2_inbound_acceptance.py@ca474476085700ed6199d646f729be2a966ffb2e:661-725; current_primary_sha256=997943f2a77472ed5463a83d9a510513fc49bca24194a4176d0a4610d982240a	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only phase181-ros2-regression; python -B Scripts/release/run_ci.py --only phase184-acceptance-tooling; python -B Scripts/release/run_ci.py --only phase186-bridge-tooling	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i10-owner-revalidation.jsonl	3e7243ad356bf9574d7cafa347a99f224369b830fe82dbfa9e60dffff48dd136	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I10-005	427	187-R2-I10	P2	Unity2Foxglove/Assets/Editor/ManualAcceptance/Phase179BatchModeNativeLifecycleProbe.cs@4d0830b1bba75d5fdf6910d9aaf324ed60ab8b2d:57-70; Unity2Foxglove/Assets/Editor/ManualAcceptance/Phase186BatchModeRos2BridgeProbe.cs@573a2da53ac3c087721532ac36442e09704e3dcb:148-165; current_primary_sha256=963b488f7626bb03b3e57261c26a6d17bc5cdb3ecd92b85558243e0c41348137	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only phase181-ros2-regression; python -B Scripts/release/run_ci.py --only phase184-acceptance-tooling; python -B Scripts/release/run_ci.py --only phase186-bridge-tooling	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i10-owner-revalidation.jsonl	3e7243ad356bf9574d7cafa347a99f224369b830fe82dbfa9e60dffff48dd136	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I10-007	428	187-R2-I10	P2	Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase109Validation.cs@8679074d84a4731195974b304b611bc731004cd7:52-143; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase110Validation.cs@8494be039b10e62688580c858a5084cac131be3c:131-206; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase128Validation.cs@ac2c6420678ac7c0586b74805e62e1422524fac8:98-149; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase129Validation.cs@26ff57fab72d5da12037088d112a253fd7f9b4bc:111-173; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase130Validation.cs@c4934cf67a983cc5104c4d513f6b0141ac643bd5:112-159; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase131Validation.cs@3d6892c70e78630483917de1dbff60a95f52f735:128-170; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase132Validation.cs@58e09540dbcad331ac930bb2722b3d8c61d293d6:132-183; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase134_23Validation.cs@fd3e9f152f3e13a33c0d41a1860bdae37bce3b87:115-205; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase134_27Validation.cs@da1032bf47580bfc335a8b69a79a6dab24b04ded:55-140; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase134_30Validation.cs@9bb9e4a067e9e1ea23346a8b9b56abc6ffdde379:35-150; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase134_32Validation.cs@f3c0bb2ee9bb16ece140e98e8381eda2c565791f:41-171; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase163_33Validation.cs@66c809886e478e3a1e7a34a862f64b9ff574ca91:35-121; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase164_42Validation.cs@c82bcaffeb76e232b82444eb4abfcb8185c8fb88:21-36; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase164_52Validation.cs@b7a3149d13c67096f7ffb0edda6b37fec2022c98:20-106; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase164_33Validation.cs@0a153a6a07331b55853124ffc5807aa3b75145e1:24-105; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase98Validation.cs@df9d0b3edc2ae2a007da8d16f7ed90833fdf5cb3:192-433; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase99Validation.cs@fb61ceb02c3656d148eb35f33b10898d69d1737a:244-414; current_primary_sha256=6c615c57edfee87f8534d4a603e07ca56c72429d0630a9746a8bba27434cf731	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only phase181-ros2-regression; python -B Scripts/release/run_ci.py --only phase184-acceptance-tooling; python -B Scripts/release/run_ci.py --only phase186-bridge-tooling	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i10-owner-revalidation.jsonl	3e7243ad356bf9574d7cafa347a99f224369b830fe82dbfa9e60dffff48dd136	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I10-008	429	187-R2-I10	P2	Scripts/smoke/ros2/phase181_custom_ros2_peer.py@cf2b503be24d91d9b875d56c7d962a0c631c2c56:756-840; Scripts/smoke/ros2/phase181_custom_ros2_peer.py@cf2b503be24d91d9b875d56c7d962a0c631c2c56:2753-2775; current_primary_sha256=399c109a5134e6a418a170872875d80a39c5fa31ced5a2c1e701aa0121f592de	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only phase181-ros2-regression; python -B Scripts/release/run_ci.py --only phase184-acceptance-tooling; python -B Scripts/release/run_ci.py --only phase186-bridge-tooling	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i10-owner-revalidation.jsonl	3e7243ad356bf9574d7cafa347a99f224369b830fe82dbfa9e60dffff48dd136	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I10-010	430	187-R2-I10	P2	Packages/dev.unity2foxglove.ros2forunity/Samples~/ROS2 For Unity External Adapter/Phase110Ros2ForUnityContext.cs@8da42a4b3853ad9eccdb11ccf6d5b071e3109336:134-139; Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase106Ros2ForUnityAcceptance.cs@57f14f0f58878062978234586bf7c9bc3c834e3a:122-137; Unity2Foxglove/Assets/Scripts/ManualAcceptance/Phase109Ros2ForUnityContext.cs@da6170d0c9660cec2f474dd5d68a3f8ebbc8782d:113-139; Packages/dev.unity2foxglove.ros2forunity/Samples~/ROS2 For Unity External Adapter/Phase110Ros2ForUnityStringSmoke.cs@c801f350f68dcf0bb4b857632684311c3ad312a8:265-282; Packages/dev.unity2foxglove.ros2forunity/Samples~/ROS2 Standard Message Expansion/Phase132StandardMessagesSmoke.cs@b689e81b7a067fa71ac606c9a9d2b9b3c6ce63c5:322-345; Packages/dev.unity2foxglove.ros2forunity/Samples~/RViz2 MarkerArray Acceptance/Phase130Rviz2MarkerArraySmoke.cs@6c39e8b9dca2abb239e1119d069fc334b3720921:247-261; Packages/dev.unity2foxglove.ros2forunity/Samples~/RViz2 PointCloud2 Acceptance/Phase129Rviz2PointCloud2Smoke.cs@cea9149202df76a0a71f718a9874443cf303cbdc:285-299; Packages/dev.unity2foxglove.ros2forunity/Samples~/RViz2 Standard Visualization Acceptance/Phase128Rviz2TfLaserScanSmoke.cs@5532173ba4166c9ea153e7232b6ea2c278162d2a:264-278; Packages/dev.unity2foxglove.ros2forunity/Samples~/Virtual LiDAR PointCloud2 Digital Twin/Phase138VirtualLidarPointCloud2Smoke.cs@68cace7a6df6cfa13b3e75070e9deaa7b94a5a9e:314-351; Packages/dev.unity2foxglove.ros2forunity/Samples~/ROS2 For Unity External Adapter/Phase110Ros2ForUnityStringSmoke.cs@c801f350f68dcf0bb4b857632684311c3ad312a8:322-363; Packages/dev.unity2foxglove.ros2forunity/Samples~/ROS2 Standard Message Expansion/Phase132StandardMessagesSmoke.cs@b689e81b7a067fa71ac606c9a9d2b9b3c6ce63c5:322-363; Packages/dev.unity2foxglove.ros2forunity/Samples~/RViz2 MarkerArray Acceptance/Phase130Rviz2MarkerArraySmoke.cs@6c39e8b9dca2abb239e1119d069fc334b3720921:322-363; Packages/dev.unity2foxglove.ros2forunity/Samples~/RViz2 PointCloud2 Acceptance/Phase129Rviz2PointCloud2Smoke.cs@cea9149202df76a0a71f718a9874443cf303cbdc:322-363; Packages/dev.unity2foxglove.ros2forunity/Samples~/RViz2 Standard Visualization Acceptance/Phase128Rviz2TfLaserScanSmoke.cs@5532173ba4166c9ea153e7232b6ea2c278162d2a:322-363; Packages/dev.unity2foxglove.ros2forunity/Samples~/Virtual LiDAR PointCloud2 Digital Twin/Phase138VirtualLidarPointCloud2Smoke.cs@68cace7a6df6cfa13b3e75070e9deaa7b94a5a9e:322-363; current_primary_sha256=13d59b1d1a0d3c8a0f39fe102628f8bb8bdaed5586274631e5bb5358f276c96d	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only phase181-ros2-regression; python -B Scripts/release/run_ci.py --only phase184-acceptance-tooling; python -B Scripts/release/run_ci.py --only phase186-bridge-tooling	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i10-owner-revalidation.jsonl	3e7243ad356bf9574d7cafa347a99f224369b830fe82dbfa9e60dffff48dd136	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I10-011	431	187-R2-I10	P2	Scripts/smoke/ros2/_ros2_windows_env.py@01f309b0f44aa9b2e6f63bec3342932a6a577bce:115-127; Scripts/smoke/ros2/launch_phase128_rviz2.py@1ec50d916417bb034601a036d74744629630b72a:130-141; Scripts/smoke/ros2/launch_phase138u_lidar_deskew_rviz2.py@8c683656f154b195758f869adeb86ff4a6f28fab:130-141; Scripts/smoke/ros2/launch_phase138l_rviz2.py@e250b989d276454124da0b00800eb9a108e751ee:325-341; current_primary_sha256=0d70456ff2abf2ec7b5892d9e391de2e08d8f6b86bc730010fd3a15b1b5778b8	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only phase181-ros2-regression; python -B Scripts/release/run_ci.py --only phase184-acceptance-tooling; python -B Scripts/release/run_ci.py --only phase186-bridge-tooling	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i10-owner-revalidation.jsonl	3e7243ad356bf9574d7cafa347a99f224369b830fe82dbfa9e60dffff48dd136	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I10-012	432	187-R2-I10	P2	Scripts/smoke/ros2/_ros2_windows_env.py@01f309b0f44aa9b2e6f63bec3342932a6a577bce:148-158; Scripts/smoke/ros2/_ros2_windows_env.py@01f309b0f44aa9b2e6f63bec3342932a6a577bce:184-238; Scripts/smoke/ros2/regression_checks/test_ros2_windows_env.py@1fe8e0588d30d4b58d88ec1cc19e8bcab160fb93:43-53; Scripts/smoke/ros2/phase128_rviz2_acceptance.py@961354aecad85462ce1b8c7c61f5aa3734855f8d:65-68; Scripts/smoke/ros2/phase129_pointcloud2_acceptance.py@4a97e48aeb2391f2aebe982849f7d7c1b8a70d3e:65-68; Scripts/smoke/ros2/phase130_markerarray_acceptance.py@76a7de476fcd8d6b909a74b358b913f571816f47:65-68; Scripts/ros2forunity/windows/jazzy/validate_r2fu_runtime_package.py@4c18eec2331d45eb0a890988a85489afa0ecdb85:1091-1102; current_primary_sha256=0d70456ff2abf2ec7b5892d9e391de2e08d8f6b86bc730010fd3a15b1b5778b8	R4.1_REAL_ENV_REVALIDATION	PENDING_ROUTE_BINDING	OPENING_RECONCILIATION_ONLY	python -B Scripts/release/run_ci.py --only phase181-ros2-regression; python -B Scripts/release/run_ci.py --only phase184-acceptance-tooling; python -B Scripts/release/run_ci.py --only phase186-bridge-tooling	All CI checks passed. owner suite(s); source anchor rebound; no behavioral RED	0	NOT_RUN_AFTER_CORRECTION	PENDING_REVALIDATION	Bind current source anchor and source SHA; execute dedicated behavior/real entrypoint; generic owner-suite pass is insufficient	build/phase187-round4/r4.1-real-environment-revalidation/i-series/behavioral-repair-20260912/i10-owner-revalidation.jsonl	3e7243ad356bf9574d7cafa347a99f224369b830fe82dbfa9e60dffff48dd136	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I10.md	3134faee8fe6e2aed4f505b2e9fe6c1d61bb58cd44f28c046c78293831204650	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	REOPENED	R4.1-CORRECTION-227
I11-005	433	187-R2-I11	P2	Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase134_5Validation.cs@c7b0e3174bc144958b294f589170085489a60bf8:1-EOF; Packages/dev.unity2foxglove.sdk/Tests/Runtime/Phase134_5Validation.cs@c7b0e3174bc144958b294f589170085489a60bf8:65; current_primary_sha256=8ceb1b6af057c95577afd1b5d4c67d915d2eaf9ae9993835b5027f260b57f0be	R4.1_REAL_ENV_REVALIDATION	dotnet runtime validation + deterministic Slice probe	current source SHA; Phase134-5 real runtime entrypoint	python red.py (exit 1) -> patch -> python green.py (exit 0); dotnet run ... --phase134-5	RED EOF_TAIL_ON_MISSING_END True; GREEN_MISSING_END_REJECTED; Phase 134-5: 27 checks passed.	0_after_fix	RED_OBSERVED_MISSING_END_RETURNED_EOF_TAIL	CONFIRMED_FIXED	Reopen if Slice consumers or malformed-source contract changes	build/phase187-round4/r4.1-real-environment-revalidation/i-series/correction-revalidation-20260912/I11-005-transaction/VERIFICATION.txt	6de9282c616eec784fcc2d7b608a82161d4b87cef6deddcd3b09633a14aeea87	Plan/187_PHASE187_ROUND2_CLOSURE_REVIEW_REPORTS/187-R2-I11.md	96772a426efe9d27d5f90ad9a1053f0b84a3aa54cee6a22912574c6a125d65de	REFUTED	Prior REFUTED came from batch owner-suite mapping with PENDING_ROUTE_BINDING, OPENING_RECONCILIATION_ONLY, and empty source_files_sha256; it does not adjudicate this finding	CONFIRMED_FIXED	R4.1-CORRECTION-I11
